Incident Number,Day,Month,Hour,Lat,Long
16-0033886,22,Sunday,May,42.288244,-71.0836
16-0033887,22,Sunday,May,42.3503105,-71.0798846
16-0033889,22,Sunday,May,36.6987494,-78.9013987
16-0033892,23,Sunday,May,42.289754,-71.084039
16-0033893,23,Sunday,May,42.334464,-71.096537
16-0033894,23,Sunday,May,42.349579,-71.062951
16-0033896,23,Sunday,May,42.3436979,-71.0973964
16-0033898,23,Sunday,May,,
16-0033902,0,Monday,May,,
16-0033904,1,Monday,May,,
16-0033905,1,Monday,May,42.3503105,-71.0798846
16-0033906,1,Monday,May,42.306269,-71.078567
16-0033907,1,Monday,May,42.2800175,-71.0546024
16-0033908,1,Monday,May,42.3503105,-71.0798846
16-0033909,2,Monday,May,42.314158,-71.066669
16-0033911,2,Monday,May,,
16-0033914,3,Monday,May,35.8428441,-87.0325045
16-0033918,4,Monday,May,,
16-0033923,5,Monday,May,,
16-0033924,6,Monday,May,14.2797483,120.9732905
16-0033927,6,Monday,May,,
16-0033929,6,Monday,May,42.3605192,-71.0706919
16-0033932,6,Monday,May,,
16-0033934,7,Monday,May,42.292773,-71.121393
16-0033935,7,Monday,May,42.3561584,-71.0574634
16-0033936,7,Monday,May,42.282516,-71.061093
16-0033938,7,Monday,May,,
16-0033939,7,Monday,May,,
16-0033940,7,Monday,May,42.3480108,-71.0878034
16-0033941,7,Monday,May,42.292773,-71.121393
16-0033947,8,Monday,May,,
16-0033949,8,Monday,May,,
16-0033953,8,Monday,May,,
16-0033954,8,Monday,May,42.3503105,-71.0798846
16-0033955,8,Monday,May,,
16-0033956,8,Monday,May,42.3098201,-71.1203299
16-0033958,8,Monday,May,42.6289495,-78.7375289
16-0033959,8,Monday,May,42.3248426,-71.0950158
16-0033960,8,Monday,May,41.397606,-96.209458
16-0033962,9,Monday,May,42.34855,-71.0755607
16-0033965,9,Monday,May,42.266006,-71.116316
16-0033969,9,Monday,May,42.3602544,-71.0709658
16-0033970,9,Monday,May,,
16-0033971,9,Monday,May,42.334464,-71.096537
16-0033972,9,Monday,May,42.351771,-71.070969
16-0033973,9,Monday,May,,
16-0033974,9,Monday,May,,
16-0033979,10,Monday,May,42.3480331,-71.0369182
16-0033980,11,Monday,May,,
16-0033981,11,Monday,May,42.33735595,-71.0714657187881
16-0033982,11,Monday,May,42.3389463,-71.0924369
16-0033983,11,Monday,May,42.3500548,-71.0774775
16-0033986,11,Monday,May,42.3477718,-71.0739217
16-0033987,11,Monday,May,42.3795889,-71.0248738
16-0033988,11,Monday,May,,
16-0033989,11,Monday,May,,
16-0033990,11,Monday,May,,
16-0033991,11,Monday,May,,
16-0033993,11,Monday,May,,
16-0033997,12,Monday,May,42.333822,-71.07014
16-0033998,12,Monday,May,42.2724128,-71.0904533
16-0034000,12,Monday,May,43.2494702,-89.6749947
16-0034002,12,Monday,May,42.328017,-71.0549687
16-0034004,12,Monday,May,42.3523066,-71.0807705
16-0034005,12,Monday,May,42.3504855,-71.0671764
16-0034006,12,Monday,May,43.2494702,-89.6749947
16-0034007,12,Monday,May,42.3503105,-71.0798846
16-0034008,12,Monday,May,42.3346495,-71.0732123032609
16-0034010,12,Monday,May,,
16-0034011,13,Monday,May,42.34855,-71.0755607
16-0034013,13,Monday,May,53.0135356,0.1102785
16-0034017,13,Monday,May,42.3675761,-71.0389595
16-0034018,13,Monday,May,,
16-0034020,13,Monday,May,41.2456579,-81.4683427
16-0034023,13,Monday,May,,
16-0034024,13,Monday,May,42.388918,-71.00633
16-0034025,14,Monday,May,,
16-0034026,14,Monday,May,42.336038,-71.0707256
16-0034029,14,Monday,May,,
16-0034031,14,Monday,May,42.317882,-71.081988
16-0034032,14,Monday,May,42.3319603,-71.1120478
16-0034033,14,Monday,May,42.3356851,-71.0828233
16-0034034,14,Monday,May,14.2797483,120.9732905
16-0034041,15,Monday,May,35.8428441,-87.0325045
16-0034043,15,Monday,May,14.2797483,120.9732905
16-0034047,15,Monday,May,42.3012981,-71.1125139
16-0034051,15,Monday,May,42.246978,-71.121497
16-0034053,15,Monday,May,,
16-0034055,15,Monday,May,42.3604823,-71.0595678
16-0034058,15,Monday,May,42.287878,-71.120559
16-0034060,16,Monday,May,42.392714,-71.004695
16-0034063,16,Monday,May,47.5701755,-122.2976447
16-0034064,16,Monday,May,42.33769185,-71.0709490401974
16-0034066,16,Monday,May,,
16-0034067,16,Monday,May,42.3008915,-71.0496589
16-0034068,16,Monday,May,42.320612,-71.079515
16-0034069,16,Monday,May,42.3482674,-71.0974195
16-0034070,16,Monday,May,42.307958,-71.061793
16-0034072,16,Monday,May,33.1398875,-80.3942635
16-0034073,16,Monday,May,42.290356,-71.167967
16-0034074,17,Monday,May,,
16-0034075,17,Monday,May,,
16-0034076,17,Monday,May,,
16-0034077,17,Monday,May,42.28507025,-71.1538682253127
16-0034078,17,Monday,May,,
16-0034079,17,Monday,May,,
16-0034082,17,Monday,May,52.9500834,-0.0310881
16-0034083,17,Monday,May,42.292121,-71.133022
16-0034084,17,Monday,May,,
16-0034086,17,Monday,May,42.3694004,-71.0392245
16-0034087,17,Monday,May,31.8103122,-81.3904788
16-0034088,17,Monday,May,42.351771,-71.070969
16-0034089,17,Monday,May,,
16-0034090,17,Monday,May,42.905362,-71.682399
16-0034093,18,Monday,May,42.3503105,-71.0798846
16-0034094,18,Monday,May,42.257214,-71.126874
16-0034095,18,Monday,May,42.3955547,-71.0338315
16-0034100,18,Monday,May,42.3042649,-71.0744953
16-0034104,18,Monday,May,,
16-0034105,18,Monday,May,42.3503105,-71.0798846
16-0034108,18,Monday,May,,
16-0034109,18,Monday,May,,
16-0034110,19,Monday,May,42.32258,-71.051679
16-0034117,19,Monday,May,42.861235,-73.824193
16-0034121,19,Monday,May,42.3299,-71.079064
16-0034122,19,Monday,May,,
16-0034125,20,Monday,May,42.3436979,-71.0973964
16-0034126,20,Monday,May,,
16-0034128,20,Monday,May,39.5545426,-77.7036034
16-0034129,20,Monday,May,42.292018,-71.120122
16-0034130,20,Monday,May,,
16-0034132,20,Monday,May,,
16-0034133,20,Monday,May,41.135926,-75.046018
16-0034135,20,Monday,May,,
16-0034137,21,Monday,May,42.2865306,-71.127913
16-0034138,21,Monday,May,,
16-0034139,21,Monday,May,42.3593059,-71.0668304
16-0034141,21,Monday,May,42.317882,-71.081988
16-0034146,22,Monday,May,42.3440103,-71.0901672
16-0034147,22,Monday,May,42.292961,-71.0694
16-0034148,22,Monday,May,,
16-0034149,22,Monday,May,42.2860119,-71.1466323
16-0034150,22,Monday,May,42.304193,-71.067068
16-0034153,22,Monday,May,,
16-0034154,23,Monday,May,42.33181,-71.104288
16-0034155,23,Monday,May,,
16-0034157,23,Monday,May,42.3248426,-71.0950158
16-0034158,23,Monday,May,42.28725795,-71.1303627309555
16-0034160,23,Monday,May,42.306456,-71.070296
16-0034161,0,Tuesday,June,42.317238,-71.080184
16-0034162,0,Tuesday,June,42.2814941,-71.0475493
16-0034164,1,Tuesday,June,,
16-0034169,2,Tuesday,June,,
16-0034170,2,Tuesday,June,42.3378396,-71.0828394
16-0034171,2,Tuesday,June,42.2834319,-71.0689393
16-0034173,2,Tuesday,June,,
16-0034176,3,Tuesday,June,,
16-0034177,3,Tuesday,June,42.276637,-71.077168
16-0034181,4,Tuesday,June,,
16-0034184,5,Tuesday,June,42.292773,-71.121393
16-0034185,5,Tuesday,June,42.286448,-71.128128
16-0034186,5,Tuesday,June,42.2723208,-71.0869953
16-0034187,5,Tuesday,June,33.1398875,-80.3942635
16-0034188,5,Tuesday,June,42.3287665,-71.084102
16-0034190,6,Tuesday,June,42.258318,-71.125902
16-0034192,6,Tuesday,June,42.3476795,-71.0922711
16-0034194,6,Tuesday,June,,
16-0034195,6,Tuesday,June,42.300453,-71.069558
16-0034196,6,Tuesday,June,42.3467181,-71.0609504
16-0034198,7,Tuesday,June,14.2797483,120.9732905
16-0034208,8,Tuesday,June,42.3335133,-71.098353
16-0034209,9,Tuesday,June,42.3587017,-71.0628791
16-0034210,9,Tuesday,June,42.3501019,-71.0596026
16-0034217,9,Tuesday,June,42.295146,-71.068701
16-0034220,10,Tuesday,June,42.330873,-71.107315
16-0034221,10,Tuesday,June,,
16-0034223,10,Tuesday,June,,
16-0034225,10,Tuesday,June,,
16-0034230,10,Tuesday,June,,
16-0034231,10,Tuesday,June,42.3091071,-71.1209584
16-0034236,11,Tuesday,June,42.32934435,-71.0522225840544
16-0034237,11,Tuesday,June,42.373003,-71.041188
16-0034238,11,Tuesday,June,42.2866525,-71.1310063
16-0034239,11,Tuesday,June,42.3480222,-71.0784264
16-0034242,11,Tuesday,June,42.3360354,-71.1057792
16-0034246,11,Tuesday,June,,
16-0034248,11,Tuesday,June,42.2982462,-71.0581747172503
16-0034249,11,Tuesday,June,50.7083665,-2.4120013
16-0034252,12,Tuesday,June,42.2713823,-71.0681607
16-0034253,12,Tuesday,June,52.9379621,-0.1680792
16-0034255,12,Tuesday,June,42.3526849,-71.0612504497646
16-0034257,12,Tuesday,June,41.397606,-96.209458
16-0034258,12,Tuesday,June,42.311521,-71.061182
16-0034260,12,Tuesday,June,42.3003827,-71.0624746
16-0034261,12,Tuesday,June,41.397606,-96.209458
16-0034262,12,Tuesday,June,,
16-0034263,12,Tuesday,June,42.366052,-71.052801
16-0034264,12,Tuesday,June,,
16-0034265,12,Tuesday,June,42.3586119,-71.1580255
16-0034267,12,Tuesday,June,42.3429019,-71.0574784
16-0034268,13,Tuesday,June,42.9908333,-80.2705126
16-0034270,13,Tuesday,June,42.3526849,-71.0612504497646
16-0034271,13,Tuesday,June,42.32389,-71.14467
16-0034272,13,Tuesday,June,42.3586119,-71.1580255
16-0034279,13,Tuesday,June,42.291731,-71.058308
16-0034285,14,Tuesday,June,,
16-0034286,14,Tuesday,June,,
16-0034287,14,Tuesday,June,42.3640614,-71.0633028
16-0034288,14,Tuesday,June,,
16-0034291,14,Tuesday,June,,
16-0034293,14,Tuesday,June,42.3042649,-71.0744953
16-0034296,14,Tuesday,June,,
16-0034297,14,Tuesday,June,,
16-0034298,14,Tuesday,June,,
16-0034303,15,Tuesday,June,,
16-0034308,15,Tuesday,June,42.3417436,-71.0906399
16-0034310,16,Tuesday,June,42.3535856,-71.0537968
16-0034312,16,Tuesday,June,42.322458,-71.116825
16-0034314,16,Tuesday,June,54.8769036,-6.2762575
16-0034316,16,Tuesday,June,42.3334312,-71.0494949
16-0034319,17,Tuesday,June,,
16-0034320,17,Tuesday,June,42.332001,-71.1120662
16-0034322,17,Tuesday,June,39.5545426,-77.7036034
16-0034323,17,Tuesday,June,42.3640614,-71.0633028
16-0034324,17,Tuesday,June,39.5545426,-77.7036034
16-0034325,17,Tuesday,June,42.292987,-71.081442
16-0034326,17,Tuesday,June,,
16-0034327,17,Tuesday,June,42.3354147,-71.0875747
16-0034328,17,Tuesday,June,49.2793501,-0.714133
16-0034329,17,Tuesday,June,42.317196,-71.0649343
16-0034334,18,Tuesday,June,42.3604823,-71.0595678
16-0034335,18,Tuesday,June,,
16-0034336,18,Tuesday,June,42.331381,-71.040414
16-0034337,18,Tuesday,June,,
16-0034338,18,Tuesday,June,42.33181,-71.104288
16-0034339,18,Tuesday,June,42.3401698,-71.0686409
16-0034341,19,Tuesday,June,42.317882,-71.081988
16-0034342,19,Tuesday,June,42.344045,-71.066254
16-0034343,19,Tuesday,June,,
16-0034344,19,Tuesday,June,42.2806486,-71.0857381
16-0034346,19,Tuesday,June,,
16-0034347,20,Tuesday,June,42.35714,-71.0579985302296
16-0034348,20,Tuesday,June,42.3432437,-71.0644988
16-0034351,20,Tuesday,June,42.316328,-71.071799
16-0034352,20,Tuesday,June,42.31772,-71.084178
16-0034353,20,Tuesday,June,42.3302086,-71.051493
16-0034359,21,Tuesday,June,42.3318602,-71.0507707
16-0034360,21,Tuesday,June,42.3523066,-71.0807705
16-0034361,21,Tuesday,June,42.3059692,-71.1099774
16-0034362,21,Tuesday,June,42.3587085,-71.067829
16-0034363,22,Tuesday,June,42.3504953,-71.0686605
16-0034364,22,Tuesday,June,,
16-0034366,22,Tuesday,June,42.3511204,-71.0868025
16-0034369,22,Tuesday,June,,
16-0034373,23,Tuesday,June,42.349579,-71.062951
16-0034378,23,Tuesday,June,,
16-0034380,0,Wednesday,June,42.293656,-71.080828
16-0034381,0,Wednesday,June,42.288133,-71.128297
16-0034384,1,Wednesday,June,42.300453,-71.069558
16-0034387,3,Wednesday,June,34.273712,-81.94667
16-0034388,3,Wednesday,June,42.3331264,-71.0560871
16-0034389,3,Wednesday,June,42.382611,-71.033432
16-0034393,4,Wednesday,June,,
16-0034395,5,Wednesday,June,42.3384497,-71.1059755
16-0034396,5,Wednesday,June,,
16-0034397,5,Wednesday,June,18.5730059,-72.3308101
16-0034401,6,Wednesday,June,42.3325159,-71.0718736
16-0034404,6,Wednesday,June,42.237462,-71.126633
16-0034405,7,Wednesday,June,42.2826604,-71.0562273
16-0034406,7,Wednesday,June,42.2826604,-71.0562273
16-0034407,7,Wednesday,June,42.2826604,-71.0562273
16-0034408,7,Wednesday,June,42.2826604,-71.0562273
16-0034410,7,Wednesday,June,42.2826604,-71.0562273
16-0034412,7,Wednesday,June,42.3604823,-71.0595678
16-0034414,7,Wednesday,June,42.33362075,-71.0726210292434
16-0034416,7,Wednesday,June,42.3523066,-71.0807705
16-0034420,8,Wednesday,June,42.3587085,-71.067829
16-0034421,8,Wednesday,June,42.3587798,-71.0711332
16-0034422,8,Wednesday,June,,
16-0034423,8,Wednesday,June,,
16-0034424,8,Wednesday,June,,
16-0034427,9,Wednesday,June,,
16-0034429,9,Wednesday,June,42.353609,-71.060296
16-0034430,9,Wednesday,June,42.3403012,-71.1009623
16-0034431,9,Wednesday,June,42.2498563,-71.1225675
16-0034432,9,Wednesday,June,42.339841,-71.065753
16-0034433,9,Wednesday,June,42.33568,-71.1060436296658
16-0034436,10,Wednesday,June,42.330837,-71.078806
16-0034437,10,Wednesday,June,42.3372289,-71.0554084
16-0034439,10,Wednesday,June,42.282611,-71.088485
16-0034440,10,Wednesday,June,42.3387682,-71.0747191
16-0034441,10,Wednesday,June,42.285453,-71.094069
16-0034442,10,Wednesday,June,,
16-0034443,10,Wednesday,June,42.283302,-71.074332
16-0034444,10,Wednesday,June,50.7167747,-2.4704444
16-0034446,10,Wednesday,June,,
16-0034447,10,Wednesday,June,42.354588,-71.053276
16-0034448,10,Wednesday,June,42.290345,-71.115261
16-0034451,11,Wednesday,June,42.2862098,-71.0453276
16-0034452,11,Wednesday,June,42.292987,-71.081442
16-0034454,11,Wednesday,June,41.397606,-96.209458
16-0034455,11,Wednesday,June,33.1398875,-80.3942635
16-0034456,11,Wednesday,June,42.3334312,-71.0439392
16-0034457,11,Wednesday,June,42.3318047,-71.0735126
16-0034459,11,Wednesday,June,42.2826604,-71.0562273
16-0034460,11,Wednesday,June,52.9500834,-0.0310881
16-0034461,11,Wednesday,June,42.281734,-71.13404
16-0034462,11,Wednesday,June,42.316734,-71.100737
16-0034466,12,Wednesday,June,42.292773,-71.121393
16-0034467,12,Wednesday,June,,
16-0034468,12,Wednesday,June,,
16-0034469,12,Wednesday,June,37.9997955,-86.0107981
16-0034471,12,Wednesday,June,42.275455,-71.100465
16-0034472,12,Wednesday,June,42.347664,-71.0730394
16-0034474,12,Wednesday,June,42.2514877,-71.1147738
16-0034478,13,Wednesday,June,52.9500834,-0.0310881
16-0034479,13,Wednesday,June,53.8050433,-1.5695636
16-0034483,13,Wednesday,June,,
16-0034484,13,Wednesday,June,42.3280082,-71.0829258
16-0034487,13,Wednesday,June,42.3593398,-71.0535429
16-0034489,13,Wednesday,June,,
16-0034491,14,Wednesday,June,42.303993,-71.143983
16-0034495,14,Wednesday,June,42.310015,-71.100574
16-0034497,14,Wednesday,June,,
16-0034498,14,Wednesday,June,42.3280082,-71.0829258
16-0034500,14,Wednesday,June,42.343304,-71.080976
16-0034506,14,Wednesday,June,42.3505139,-71.1716243
16-0034507,14,Wednesday,June,42.34855,-71.0755607
16-0034511,15,Wednesday,June,49.2499778,-122.947166
16-0034512,15,Wednesday,June,42.3604823,-71.0595678
16-0034517,15,Wednesday,June,42.3621936,-71.0669926
16-0034518,15,Wednesday,June,42.315513,-71.098269
16-0034519,15,Wednesday,June,41.397606,-96.209458
16-0034520,15,Wednesday,June,42.2978534,-71.0760356
16-0034521,15,Wednesday,June,42.287594,-71.088796
16-0034523,15,Wednesday,June,42.3716451,-71.0420659
16-0034527,16,Wednesday,June,6.2480409,-75.5576218
16-0034529,16,Wednesday,June,42.317196,-71.0649343
16-0034532,16,Wednesday,June,42.2978534,-71.0760356
16-0034534,16,Wednesday,June,42.246978,-71.121497
16-0034535,16,Wednesday,June,42.3698565,-71.0726158
16-0034537,16,Wednesday,June,42.292773,-71.121393
16-0034539,16,Wednesday,June,,
16-0034543,17,Wednesday,June,,
16-0034544,17,Wednesday,June,,
16-0034549,17,Wednesday,June,42.9908333,-80.2705126
16-0034551,17,Wednesday,June,36.9371776,-93.9113647
16-0034552,17,Wednesday,June,,
16-0034553,17,Wednesday,June,42.3582926,-71.0602525
16-0034556,18,Wednesday,June,42.2826604,-71.0562273
16-0034557,18,Wednesday,June,42.2826604,-71.0562273
16-0034558,18,Wednesday,June,42.35046,-71.087603
16-0034563,18,Wednesday,June,42.30329,-71.1297
16-0034564,18,Wednesday,June,,
16-0034565,18,Wednesday,June,42.323737,-71.084293
16-0034565,18,Wednesday,June,,
16-0034566,18,Wednesday,June,42.292773,-71.121393
16-0034568,18,Wednesday,June,42.304265,-71.0628283
16-0034569,18,Wednesday,June,,
16-0034570,18,Wednesday,June,42.324839,-71.084077
16-0034574,19,Wednesday,June,42.664146,-84.657374
16-0034576,19,Wednesday,June,42.3584467,-71.0608234840525
16-0034578,19,Wednesday,June,,
16-0034580,19,Wednesday,June,42.3467181,-71.0609504
16-0034582,19,Wednesday,June,42.317108,-71.074537
16-0034583,19,Wednesday,June,42.3722033,-71.0686192
16-0034587,20,Wednesday,June,,
16-0034588,20,Wednesday,June,42.3374108,-71.0718804
16-0034589,20,Wednesday,June,42.282683,-71.098163
16-0034592,20,Wednesday,June,,
16-0034593,20,Wednesday,June,,
16-0034595,20,Wednesday,June,42.32744,-71.13142
16-0034597,20,Wednesday,June,,
16-0034601,21,Wednesday,June,42.345075,-71.076884
16-0034603,21,Wednesday,June,42.3469394,-71.0761022
16-0034604,21,Wednesday,June,,
16-0034605,21,Wednesday,June,43.0834008,-75.8174111
16-0034606,21,Wednesday,June,42.31462505,-71.1162814138968
16-0034609,21,Wednesday,June,42.306776,-71.103461
16-0034610,21,Wednesday,June,42.316614,-71.103125
16-0034613,21,Wednesday,June,42.390994,-71.002057
16-0034615,21,Wednesday,June,38.2372927,-85.4352363
16-0034616,21,Wednesday,June,42.292773,-71.121393
16-0034619,22,Wednesday,June,,
16-0034621,22,Wednesday,June,42.3264963,-71.0665839
16-0034622,22,Wednesday,June,,
16-0034623,23,Wednesday,June,42.332001,-71.1120662
16-0034624,23,Wednesday,June,,
16-0034628,23,Wednesday,June,,
16-0034630,23,Wednesday,June,42.329009,-71.086067
16-0034631,23,Wednesday,June,,
16-0034632,23,Wednesday,June,,
16-0034634,0,Thursday,June,42.3533225,-71.0593979
16-0034635,1,Thursday,June,,
16-0034636,2,Thursday,June,42.32744,-71.13142
16-0034638,2,Thursday,June,,
16-0034639,2,Thursday,June,42.295386,-71.070547
16-0034640,2,Thursday,June,42.3850251,-71.0146875
16-0034642,2,Thursday,June,42.3318047,-71.0735126
16-0034644,3,Thursday,June,42.326687,-71.071479
16-0034645,3,Thursday,June,,
16-0034647,3,Thursday,June,,
16-0034648,4,Thursday,June,,
16-0034649,5,Thursday,June,,
16-0034650,5,Thursday,June,39.8430085,-74.7868781683359
16-0034651,5,Thursday,June,42.3832783,-71.0232279
16-0034654,6,Thursday,June,,
16-0034655,7,Thursday,June,42.327935,-71.104999
16-0034656,7,Thursday,June,42.3587085,-71.067829
16-0034657,7,Thursday,June,42.281487,-71.135585
16-0034660,8,Thursday,June,42.288943,-71.060189
16-0034661,8,Thursday,June,42.3103613,-71.1626429
16-0034663,8,Thursday,June,42.317882,-71.081988
16-0034665,8,Thursday,June,42.318611,-71.056786
16-0034666,8,Thursday,June,42.3360354,-71.1057792
16-0034668,9,Thursday,June,,
16-0034669,9,Thursday,June,,
16-0034670,9,Thursday,June,42.3894405,-71.0878051
16-0034671,9,Thursday,June,42.358606,-71.065076
16-0034672,9,Thursday,June,42.3582926,-71.0602525
16-0034673,9,Thursday,June,42.3429019,-71.0574784
16-0034675,9,Thursday,June,,
16-0034676,9,Thursday,June,42.2925939,-71.0740116
16-0034678,9,Thursday,June,42.331447,-71.109947
16-0034679,9,Thursday,June,52.9500834,-0.0310881
16-0034680,9,Thursday,June,,
16-0034681,9,Thursday,June,,
16-0034685,10,Thursday,June,,
16-0034686,10,Thursday,June,26.655805,-80.257632
16-0034689,10,Thursday,June,42.3346495,-71.0732123032609
16-0034690,10,Thursday,June,,
16-0034691,10,Thursday,June,37.9997955,-86.0107981
16-0034694,11,Thursday,June,,
16-0034695,11,Thursday,June,,
16-0034698,11,Thursday,June,42.3325159,-71.0718736
16-0034699,11,Thursday,June,42.322924,-71.081026
16-0034700,11,Thursday,June,42.3500548,-71.0774775
16-0034701,11,Thursday,June,,
16-0034703,11,Thursday,June,-34.6845525,135.830297582874
16-0034704,11,Thursday,June,,
16-0034705,12,Thursday,June,42.364779,-71.053461
16-0034707,12,Thursday,June,42.3500548,-71.0774775
16-0034708,12,Thursday,June,42.332001,-71.1120662
16-0034709,12,Thursday,June,42.3500548,-71.0774775
16-0034711,12,Thursday,June,41.397606,-96.209458
16-0034714,12,Thursday,June,,
16-0034717,13,Thursday,June,,
16-0034720,13,Thursday,June,44.104196,-72.801255
16-0034722,13,Thursday,June,42.3428628,-71.0969883
16-0034725,13,Thursday,June,42.3350044,-71.0885753
