Incident Number,Day,Month,Hour,Lat,Long
16-0007096,4,Thursday,February,42.283222,-71.111499
16-0007097,4,Thursday,February,,
16-0007099,5,Thursday,February,,
16-0007101,6,Thursday,February,42.37178395,-71.0684923127301
16-0007103,6,Thursday,February,,
16-0007105,6,Thursday,February,42.3429019,-71.0574784
16-0007107,7,Thursday,February,42.3586119,-71.1580255
16-0007108,7,Thursday,February,42.278068,-71.083966
16-0007109,8,Thursday,February,42.3866011,-71.0066038
16-0007115,9,Thursday,February,42.332001,-71.1120662
16-0007117,9,Thursday,February,42.290817,-71.059657
16-0007119,9,Thursday,February,42.3604823,-71.0595678
16-0007121,9,Thursday,February,42.3582926,-71.0602525
16-0007124,9,Thursday,February,,
16-0007126,10,Thursday,February,42.316328,-71.071799
16-0007129,10,Thursday,February,42.3264182,-71.1002378
16-0007131,10,Thursday,February,,
16-0007132,10,Thursday,February,,
16-0007134,10,Thursday,February,42.364779,-71.053461
16-0007135,11,Thursday,February,,
16-0007139,11,Thursday,February,33.1398875,-80.3942635
16-0007140,11,Thursday,February,42.3429019,-71.0574784
16-0007141,11,Thursday,February,42.3114187,-71.1128657
16-0007142,11,Thursday,February,42.3319603,-71.1120478
16-0007143,11,Thursday,February,,
16-0007144,11,Thursday,February,42.3429019,-71.0574784
16-0007145,11,Thursday,February,42.3706723,-71.0203909
16-0007146,11,Thursday,February,-34.6845525,135.830297582874
16-0007149,11,Thursday,February,,
16-0007150,11,Thursday,February,42.2514877,-71.1147738
16-0007151,11,Thursday,February,,
16-0007153,11,Thursday,February,,
16-0007156,11,Thursday,February,41.3831566,-71.641729
16-0007161,11,Thursday,February,42.3503105,-71.0798846
16-0007162,12,Thursday,February,,
16-0007163,12,Thursday,February,41.3831566,-71.641729
16-0007164,12,Thursday,February,42.3582926,-71.0602525
16-0007165,12,Thursday,February,51.52407945,-0.163255265031115
16-0007173,12,Thursday,February,,
16-0007179,12,Thursday,February,42.332001,-71.1120662
16-0007182,13,Thursday,February,,
16-0007186,13,Thursday,February,,
16-0007188,13,Thursday,February,42.3624825,-71.0577527
16-0007190,13,Thursday,February,,
16-0007195,14,Thursday,February,,
16-0007197,14,Thursday,February,33.1398875,-80.3942635
16-0007202,15,Thursday,February,,
16-0007203,15,Thursday,February,,
16-0007205,15,Thursday,February,,
16-0007206,15,Thursday,February,,
16-0007208,15,Thursday,February,,
16-0007209,15,Thursday,February,,
16-0007210,15,Thursday,February,,
16-0007211,15,Thursday,February,,
16-0007212,15,Thursday,February,,
16-0007213,15,Thursday,February,,
16-0007214,15,Thursday,February,,
16-0007216,15,Thursday,February,,
16-0007217,15,Thursday,February,,
16-0007218,15,Thursday,February,,
16-0007219,15,Thursday,February,,
16-0007220,15,Thursday,February,42.347314,-71.1031467
16-0007222,15,Thursday,February,,
16-0007224,16,Thursday,February,33.514651,-82.138227
16-0007228,16,Thursday,February,33.0318104,-80.1732829
16-0007229,16,Thursday,February,47.5701755,-122.2976447
16-0007230,16,Thursday,February,42.2723208,-71.0869953
16-0007233,16,Thursday,February,42.307999,-71.06938
16-0007234,16,Thursday,February,42.3416526,-71.0572844
16-0007235,16,Thursday,February,38.5442908,-76.0840934
16-0007241,17,Thursday,February,,
16-0007244,17,Thursday,February,42.3531653,-71.0636868
16-0007247,18,Thursday,February,42.3345126,-71.1054205
16-0007251,18,Thursday,February,,
16-0007253,18,Thursday,February,42.276762,-71.08027
16-0007254,18,Thursday,February,42.287395,-71.121696
16-0007257,18,Thursday,February,42.287395,-71.121696
16-0007259,18,Thursday,February,,
16-0007260,18,Thursday,February,,
16-0007263,19,Thursday,February,42.3604823,-71.0595678
16-0007266,19,Thursday,February,42.3529947,-71.0646278
16-0007268,19,Thursday,February,42.3392448,-71.0525002
16-0007269,19,Thursday,February,,
16-0007270,19,Thursday,February,,
16-0007271,19,Thursday,February,42.315513,-71.098269
16-0007272,20,Thursday,February,42.3429019,-71.0574784
16-0007273,20,Thursday,February,14.2797483,120.9732905
16-0007276,21,Thursday,February,42.3032289,-71.0638551
16-0007279,21,Thursday,February,42.2995977,-71.1126435
16-0007281,21,Thursday,February,42.34836865,-71.097727670704
16-0007282,21,Thursday,February,42.34836865,-71.097727670704
16-0007283,21,Thursday,February,42.316904,-71.082563
16-0007284,21,Thursday,February,42.26986,-71.103049
16-0007290,22,Thursday,February,,
16-0007293,23,Thursday,February,42.250781,-71.114022
16-0007300,0,Friday,February,42.292987,-71.081442
16-0007303,1,Friday,February,42.3429019,-71.0574784
16-0007306,3,Friday,February,42.2500107,-71.1331262
16-0007308,4,Friday,February,42.313557,-71.106204
16-0007310,4,Friday,February,,
16-0007311,4,Friday,February,42.332001,-71.1120662
16-0007313,5,Friday,February,42.3403012,-71.1009623
16-0007314,5,Friday,February,42.3499031,-71.0664598
16-0007316,6,Friday,February,42.374057,-71.0373709
16-0007325,7,Friday,February,42.331381,-71.040414
16-0007327,7,Friday,February,,
16-0007330,8,Friday,February,42.25906,-71.120559
16-0007331,8,Friday,February,42.34715695,-71.0825051630347
16-0007332,8,Friday,February,42.3456805,-71.0627115029971
16-0007334,8,Friday,February,42.3372289,-71.0554084
16-0007337,9,Friday,February,42.344004,-71.078255
16-0007338,9,Friday,February,-34.6845525,135.830297582874
16-0007339,9,Friday,February,,
16-0007342,9,Friday,February,42.2498563,-71.1225675
16-0007343,9,Friday,February,,
16-0007344,9,Friday,February,,
16-0007349,10,Friday,February,,
16-0007351,10,Friday,February,42.3182467,-71.0426228
16-0007353,10,Friday,February,14.2797483,120.9732905
16-0007354,10,Friday,February,42.2514877,-71.1147738
16-0007355,10,Friday,February,,
16-0007356,10,Friday,February,,
16-0007358,10,Friday,February,42.323278,-71.113852
16-0007359,10,Friday,February,,
16-0007361,10,Friday,February,42.3408979,-71.085662
16-0007362,10,Friday,February,42.295327,-71.142024
16-0007363,10,Friday,February,42.276639,-71.097568
16-0007364,10,Friday,February,42.3503105,-71.0798846
16-0007366,10,Friday,February,,
16-0007368,11,Friday,February,42.3357813,-71.0999755
16-0007369,11,Friday,February,42.3544689,-71.1348082
16-0007371,11,Friday,February,42.3621936,-71.0669926
16-0007373,11,Friday,February,,
16-0007374,11,Friday,February,,
16-0007376,11,Friday,February,42.332001,-71.1120662
16-0007378,11,Friday,February,42.364779,-71.053461
16-0007379,11,Friday,February,42.290356,-71.167967
16-0007380,11,Friday,February,42.288097,-71.077468
16-0007381,11,Friday,February,,
16-0007382,11,Friday,February,,
16-0007385,11,Friday,February,42.3357669,-71.0448637
16-0007386,11,Friday,February,,
16-0007387,11,Friday,February,,
16-0007388,11,Friday,February,,
16-0007390,11,Friday,February,42.276182,-71.095566
16-0007391,12,Friday,February,42.250781,-71.114022
16-0007392,12,Friday,February,42.2514877,-71.1147738
16-0007393,12,Friday,February,,
16-0007395,12,Friday,February,,
16-0007396,12,Friday,February,42.285061,-71.060389
16-0007397,12,Friday,February,42.2806486,-71.0857381
16-0007400,12,Friday,February,,
16-0007401,12,Friday,February,42.26986,-71.103049
16-0007402,12,Friday,February,42.3912143,-71.012908
16-0007403,12,Friday,February,,
16-0007405,12,Friday,February,,
16-0007408,12,Friday,February,42.271841,-71.100565
16-0007411,12,Friday,February,,
16-0007412,12,Friday,February,42.3345788,-71.0914363830873
16-0007413,12,Friday,February,42.234897,-71.13076
16-0007414,12,Friday,February,,
16-0007415,12,Friday,February,,
16-0007416,12,Friday,February,42.233212,-71.134742
16-0007417,12,Friday,February,42.32263,-71.113518
16-0007418,12,Friday,February,42.323178,-71.087707
16-0007419,12,Friday,February,42.2514877,-71.1147738
16-0007420,12,Friday,February,,
16-0007421,12,Friday,February,42.271155,-71.095347
16-0007422,12,Friday,February,,
16-0007423,12,Friday,February,42.263098,-71.100244
16-0007424,12,Friday,February,,
16-0007425,12,Friday,February,,
16-0007426,12,Friday,February,,
16-0007427,12,Friday,February,,
16-0007428,12,Friday,February,,
16-0007429,12,Friday,February,,
16-0007430,12,Friday,February,,
16-0007431,12,Friday,February,42.313136,-71.091768
16-0007433,12,Friday,February,,
16-0007434,12,Friday,February,39.6682513,-77.7304330536406
16-0007435,12,Friday,February,,
16-0007437,13,Friday,February,42.257214,-71.126874
16-0007438,13,Friday,February,,
16-0007440,13,Friday,February,42.241327,-71.138873
16-0007441,13,Friday,February,42.2875241,-71.1307775602997
16-0007442,13,Friday,February,,
16-0007443,13,Friday,February,,
16-0007444,13,Friday,February,42.281734,-71.13404
16-0007445,13,Friday,February,,
16-0007446,13,Friday,February,42.313454,-71.083557
16-0007447,13,Friday,February,42.263185,-71.119123
16-0007449,13,Friday,February,42.285827,-71.08741
16-0007450,13,Friday,February,,
16-0007452,13,Friday,February,,
16-0007453,13,Friday,February,42.29825405,-71.1319628446696
16-0007455,13,Friday,February,42.388918,-71.00633
16-0007456,13,Friday,February,42.283159,-71.136166
16-0007458,13,Friday,February,,
16-0007459,13,Friday,February,42.335716,-71.0250566
16-0007461,13,Friday,February,42.2723208,-71.0869953
16-0007462,13,Friday,February,,
16-0007463,13,Friday,February,,
16-0007464,13,Friday,February,,
16-0007465,13,Friday,February,42.3416526,-71.0572844
16-0007466,13,Friday,February,42.2498563,-71.1225675
16-0007468,14,Friday,February,27.9353426,-82.4732361
16-0007469,14,Friday,February,,
16-0007470,14,Friday,February,42.258318,-71.125902
16-0007471,14,Friday,February,42.2903553,-71.0738581
16-0007472,14,Friday,February,,
16-0007473,14,Friday,February,42.2993931,-71.1207247
16-0007475,14,Friday,February,,
16-0007476,14,Friday,February,42.3319603,-71.1120478
16-0007477,14,Friday,February,,
16-0007478,14,Friday,February,,
16-0007479,14,Friday,February,42.33950405,-71.0922305749107
16-0007480,14,Friday,February,42.254643,-71.132136
16-0007481,14,Friday,February,42.2835683,-71.1471822611768
16-0007482,14,Friday,February,42.304292,-71.129854
16-0007483,14,Friday,February,42.281734,-71.13404
16-0007484,14,Friday,February,,
16-0007486,14,Friday,February,,
16-0007487,14,Friday,February,42.299175,-71.141715
16-0007488,14,Friday,February,42.257665,-71.132042
16-0007489,14,Friday,February,,
16-0007493,14,Friday,February,42.259145,-71.128264
16-0007494,14,Friday,February,,
16-0007495,14,Friday,February,,
16-0007496,14,Friday,February,42.3866011,-71.0066038
16-0007497,14,Friday,February,42.237283,-71.1357441
16-0007498,15,Friday,February,42.300291,-71.116049
16-0007499,15,Friday,February,42.286221,-71.094999
16-0007500,15,Friday,February,42.3604823,-71.0595678
16-0007501,15,Friday,February,42.2792649,-71.1494972
16-0007502,15,Friday,February,42.3098201,-71.1203299
16-0007504,15,Friday,February,32.97214,-80.172089
16-0007505,15,Friday,February,,
16-0007506,15,Friday,February,,
16-0007507,15,Friday,February,42.2498563,-71.1225675
16-0007510,15,Friday,February,42.28188,-71.067389
16-0007511,15,Friday,February,42.2858381,-71.1526975880952
16-0007513,15,Friday,February,42.2912093,-71.1244966
16-0007514,15,Friday,February,,
16-0007515,15,Friday,February,42.322458,-71.116825
16-0007517,15,Friday,February,,
16-0007518,15,Friday,February,42.3866892,-71.0068424
16-0007519,15,Friday,February,42.388918,-71.00633
16-0007520,15,Friday,February,42.248525,-71.111474
16-0007522,15,Friday,February,42.27433,-71.109047
16-0007523,15,Friday,February,42.276182,-71.095566
16-0007524,15,Friday,February,42.342247,-71.069522
16-0007525,15,Friday,February,,
16-0007526,15,Friday,February,42.277008,-71.086223
16-0007527,15,Friday,February,42.285244,-71.08057
16-0007528,15,Friday,February,42.3587085,-71.067829
16-0007529,16,Friday,February,42.248525,-71.111474
16-0007534,16,Friday,February,,
16-0007536,16,Friday,February,42.288423,-71.114871
16-0007537,16,Friday,February,42.245664,-71.124208
16-0007541,16,Friday,February,42.3604823,-71.0595678
16-0007542,16,Friday,February,14.2797483,120.9732905
16-0007543,16,Friday,February,42.292927,-71.067126
16-0007544,16,Friday,February,42.2485507,-71.1269559
16-0007545,16,Friday,February,42.3480331,-71.0369182
16-0007546,16,Friday,February,39.5545426,-77.7036034
16-0007549,16,Friday,February,42.259145,-71.128264
16-0007550,16,Friday,February,,
16-0007551,16,Friday,February,42.2967348,-71.1453428
16-0007552,16,Friday,February,,
16-0007553,16,Friday,February,42.271519,-71.107817
16-0007554,16,Friday,February,,
16-0007555,16,Friday,February,,
16-0007557,17,Friday,February,,
16-0007558,17,Friday,February,,
16-0007559,17,Friday,February,,
16-0007560,17,Friday,February,42.3099879,-71.1204565714921
16-0007561,17,Friday,February,,
16-0007563,17,Friday,February,,
16-0007564,18,Friday,February,,
16-0007566,18,Friday,February,,
16-0007567,18,Friday,February,,
16-0007568,18,Friday,February,,
16-0007569,18,Friday,February,,
16-0007571,18,Friday,February,42.322458,-71.116825
16-0007575,18,Friday,February,42.318528,-71.067162
16-0007576,18,Friday,February,,
16-0007577,18,Friday,February,42.2865306,-71.127913
16-0007578,18,Friday,February,42.287571,-71.09253
16-0007580,19,Friday,February,,
16-0007581,19,Friday,February,42.3280082,-71.0829258
16-0007583,19,Friday,February,42.2522041,-71.1186346
16-0007584,19,Friday,February,,
16-0007585,19,Friday,February,42.254643,-71.132136
16-0007586,19,Friday,February,42.2502155,-71.1225959
16-0007588,19,Friday,February,,
16-0007589,19,Friday,February,42.289587,-71.122182
16-0007591,19,Friday,February,42.2514877,-71.1147738
16-0007599,20,Friday,February,42.316753,-71.107589
16-0007601,20,Friday,February,42.249913,-71.118318
16-0007604,20,Friday,February,42.3080549,-71.1122823238166
16-0007605,20,Friday,February,,
16-0007606,20,Friday,February,42.3500548,-71.0774775
16-0007611,21,Friday,February,42.2556688,-71.1434914
16-0007613,21,Friday,February,42.3500548,-71.0774775
16-0007614,21,Friday,February,42.3401698,-71.0686409
16-0007615,21,Friday,February,42.315143,-71.095825
16-0007617,21,Friday,February,42.276639,-71.097568
16-0007619,22,Friday,February,,
16-0007622,22,Friday,February,42.3582926,-71.0602525
16-0007624,22,Friday,February,42.254643,-71.132136
16-0007625,22,Friday,February,50.7111314,-2.4398486
16-0007626,22,Friday,February,,
16-0007627,22,Friday,February,42.3582926,-71.0602525
16-0007628,23,Friday,February,42.3582926,-71.0602525
16-0007629,23,Friday,February,42.2834319,-71.0689393
16-0007630,23,Friday,February,42.344045,-71.066254
16-0007631,23,Friday,February,42.3294969,-71.0841326
16-0007634,23,Friday,February,,
16-0007635,23,Friday,February,42.331381,-71.040414
16-0007636,23,Friday,February,42.3535856,-71.0537968
16-0007637,23,Friday,February,42.285118,-71.087857
16-0007638,23,Friday,February,,
16-0007640,0,Saturday,February,42.3408902,-71.0906394
16-0007642,1,Saturday,February,42.286902,-71.066181
16-0007643,1,Saturday,February,42.322458,-71.116825
16-0007646,1,Saturday,February,42.3639593,-71.0302454
16-0007647,1,Saturday,February,42.3500548,-71.0774775
16-0007648,1,Saturday,February,42.250781,-71.114022
16-0007650,1,Saturday,February,42.3522804,-71.0651527
16-0007652,2,Saturday,February,,
16-0007653,2,Saturday,February,,
16-0007654,2,Saturday,February,,
16-0007655,2,Saturday,February,42.3658065,-71.060735
16-0007657,3,Saturday,February,42.336831,-71.075125
16-0007659,3,Saturday,February,42.3582926,-71.0602525
16-0007660,3,Saturday,February,14.2797483,120.9732905
16-0007662,3,Saturday,February,42.349579,-71.062951
16-0007663,4,Saturday,February,,
16-0007665,4,Saturday,February,,
16-0007666,4,Saturday,February,42.344337,-71.088088
16-0007668,5,Saturday,February,39.5545426,-77.7036034
16-0007669,5,Saturday,February,42.3407723,-71.056752
16-0007670,5,Saturday,February,42.3604823,-71.0595678
16-0007671,5,Saturday,February,,
16-0007672,5,Saturday,February,,
16-0007674,6,Saturday,February,,
16-0007678,7,Saturday,February,,
16-0007679,7,Saturday,February,42.355119,-71.0619036
16-0007680,7,Saturday,February,42.347664,-71.0730394
16-0007681,8,Saturday,February,42.327984,-71.067741
16-0007682,8,Saturday,February,42.2996682,-71.0149625
16-0007683,8,Saturday,February,,
16-0007686,8,Saturday,February,42.32389,-71.14467
16-0007688,8,Saturday,February,,
16-0007689,8,Saturday,February,41.397606,-96.209458
16-0007691,9,Saturday,February,42.311231,-71.13039
16-0007693,9,Saturday,February,42.288677,-71.051153
16-0007695,9,Saturday,February,39.5545426,-77.7036034
16-0007696,9,Saturday,February,42.257214,-71.126874
16-0007700,9,Saturday,February,43.107682,-89.365496
16-0007701,9,Saturday,February,,
16-0007702,9,Saturday,February,42.2502155,-71.1225959
16-0007703,9,Saturday,February,42.2973205,-71.0744952
16-0007705,9,Saturday,February,42.3582926,-71.0602525
16-0007706,10,Saturday,February,,
16-0007707,10,Saturday,February,42.388918,-71.00633
16-0007708,10,Saturday,February,,
16-0007709,10,Saturday,February,37.9997955,-86.0107981
16-0007710,10,Saturday,February,40.0759005,-82.2270897
16-0007711,10,Saturday,February,42.292773,-71.121393
16-0007713,10,Saturday,February,42.3529947,-71.0646278
16-0007714,10,Saturday,February,42.374057,-71.0373709
16-0007715,10,Saturday,February,42.313557,-71.106204
16-0007716,10,Saturday,February,52.9381822,-0.0713157
16-0007717,10,Saturday,February,,
16-0007718,10,Saturday,February,,
16-0007719,10,Saturday,February,,
16-0007720,10,Saturday,February,42.297685,-71.071595
16-0007721,10,Saturday,February,42.3374108,-71.0718804
16-0007722,10,Saturday,February,,
16-0007723,10,Saturday,February,,
16-0007725,11,Saturday,February,,
16-0007726,11,Saturday,February,42.274091,-71.099583
16-0007727,11,Saturday,February,42.3125982,-71.0578282
16-0007731,11,Saturday,February,,
16-0007732,11,Saturday,February,42.3503105,-71.0798846
16-0007733,11,Saturday,February,42.288895,-71.079445
16-0007734,11,Saturday,February,42.2838765,-71.0473591
16-0007735,11,Saturday,February,42.303907,-71.057372
16-0007738,11,Saturday,February,42.2822052,-71.0654741
16-0007740,11,Saturday,February,33.1398875,-80.3942635
16-0007742,11,Saturday,February,,
16-0007743,12,Saturday,February,42.3529947,-71.0646278
16-0007744,12,Saturday,February,,
16-0007745,12,Saturday,February,42.3248426,-71.0950158
16-0007746,12,Saturday,February,42.285648,-71.11799
16-0007747,12,Saturday,February,42.315252,-71.111092
16-0007748,12,Saturday,February,,
16-0007749,12,Saturday,February,,
16-0007750,12,Saturday,February,,
16-0007752,13,Saturday,February,,
16-0007755,13,Saturday,February,,
16-0007756,13,Saturday,February,42.32934435,-71.0522225840544
